Name,Critic_Score,cluster
Shin Sangoku Musou 4 Special,0.0,86.0
Katekyoo Hitman Reborn! Kindan no Yami no Delta,0.0,86.0
Teenage Mutant Ninja Turtles,0.0,86.0
Mist of Chaos,0.0,86.0
WarTech: Senko no Ronde (JP sales),0.0,86.0
Sumioni,0.0,86.0
Bratz: Forever Diamondz,0.0,86.0
Hokuto no Ken: Raoh Gaiden - Ten no Haoh,0.0,86.0
Ultimate Spider-Man,0.0,86.0
The Escapists: The Walking Dead,0.0,86.0
Juusei to Diamond,0.0,86.0
Tom Clancy's Splinter Cell,0.0,86.0
Dynasty Warriors 8: Empires,0.0,86.0
Samurai Warriors: Sanada Maru,0.0,86.0
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,0.0,86.0
Monster High: New Ghoul in School,0.0,86.0
Star Wars: The Force Unleashed - Ultimate Sith Edition,0.0,86.0
Spikeout: Battle Street,0.0,86.0
Danny Phantom: Urban Jungle,0.0,86.0
Franklin's Great Adventures,0.0,86.0
The Three Stooges,0.0,86.0
Lara Croft Tomb Raider: The Angel of Darkness,0.0,86.0
Fired Up,0.0,86.0
Tom Clancy's Splinter Cell: Chaos Theory,0.0,86.0
Toy Story 3: The Video Game,0.0,86.0
Ninja Blade,0.0,86.0
Watch Dogs 2,0.0,86.0
Iron Man,0.0,86.0
Assassin's Creed II: Complete Edition,0.0,86.0
Dora the Explorer: Dance to the Rescue,0.0,86.0
Tom Clancy's Splinter Cell: Double Agent,0.0,86.0
Warriors Orochi,0.0,86.0
Cubix Robots for Everyone: Showdown,0.0,86.0
Teenage Mutant Ninja Turtles,0.0,86.0
Project Eden,0.0,86.0
Konami Double Pack: Metal Gear Solid Portable Ops / Coded Arms,0.0,86.0
Army Men,0.0,86.0
Assassin's Creed II: Complete Edition,0.0,86.0
Hulk,0.0,86.0
Shinobido: Tales of the Ninja,0.0,86.0
#IDARB,0.0,86.0
1000 Tiny Claws,0.0,86.0
1001 Spikes,0.0,86.0
300: March to Glory,0.0,86.0
A.P.B.,0.0,86.0
A/X-101,0.0,86.0
Action Man: Search for Base X,0.0,86.0
Affordable Space Adventures,0.0,86.0
Afterfall,0.0,86.0
Age of Hammer Wars,0.0,86.0
Aha! I Found it! Hidden Object Game,0.0,86.0
AirMech Arena,0.0,86.0
AirMech Arena,0.0,86.0
AirMech Arena,0.0,86.0
Alien Brigade,0.0,86.0
Alien Havoc,0.0,86.0
Alien Havoc,0.0,86.0
Alien Storm,0.0,86.0
Alien Storm,0.0,86.0
Alien Storm,0.0,86.0
Alien Storm,0.0,86.0
Alive & Undead,0.0,86.0
Alpha Arcanus,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast,0.0,86.0
Altered Beast (Arcade),0.0,86.0
Annet Futatabi,0.0,86.0
ANONYMOUS NOTES CHAPTER 4 - FROM THE ABYSS,0.0,86.0
Ao Zora to Nakama Tachi - Yume no Bouken,0.0,86.0
Ao Zora to Nakama Tachi - Yume no Bouken,0.0,86.0
Aoi Blink,0.0,86.0
AR Combat DigiQ: Tomodachi Senshatai,0.0,86.0
Archon: Classic,0.0,86.0
Ariel: The Little Mermaid,0.0,86.0
Army Men,0.0,86.0
Army Men 2,0.0,86.0
Army Men: Air Combat,0.0,86.0
Army Men: Air Tactics,0.0,86.0
Army Men: Toys in Space,0.0,86.0
Assassin's Creed II: Deluxe Edition,0.0,86.0
Assassin's Creed: Brotherhood - The Da Vinci Disappearance,0.0,86.0
Assassin's Creed: Brotherhood - The Da Vinci Disappearance,0.0,86.0
Assassin's Creed: Revelations - Ancestors Character Pack,0.0,86.0
Assassin's Creed: Revelations - Ancestors Character Pack,0.0,86.0
Attack of the Mutant Penguins,0.0,86.0
Ax Battler: A Legend of Golden Axe,0.0,86.0
Back to the Future Part III,0.0,86.0
Back to the Future Part III,0.0,86.0
Back to the Future Part III,0.0,86.0
Barbie Beach Vacation,0.0,86.0
Barbie: Magic Genie Adventure,0.0,86.0
Baseball Heroes,0.0,86.0
Batman Beyond: Return of the Joker,0.0,86.0
Batman Forever,0.0,86.0
Batman Forever,0.0,86.0
Batman Forever,0.0,86.0
Batman Forever,0.0,86.0
Batman Forever: The Arcade Game,0.0,86.0
Batman Forever: The Arcade Game,0.0,86.0
Batman Returns (Atari Version),0.0,86.0
Batman: Chaos in Gotham,0.0,86.0
Batman: Revenge of the Joker,0.0,86.0
Battle City,0.0,86.0
Battle City,0.0,86.0
Battle City,0.0,86.0
Battle Frenzy,0.0,86.0
Battlemaniacs,0.0,86.0
BattleTanx,0.0,86.0
BattleTanx: Global Assault,0.0,86.0
Battletoads,0.0,86.0
Battletoads,0.0,86.0
Battletoads,0.0,86.0
Battletoads,0.0,86.0
Battletoads / Double Dragon,0.0,86.0
Battletoads / Double Dragon,0.0,86.0
Battletoads / Double Dragon,0.0,86.0
Battletoads / Double Dragon,0.0,86.0
Battletoads in Battlemaniacs,0.0,86.0
Battletoads in Battlemaniacs,0.0,86.0
Battlewheels,0.0,86.0
Battlezone 2000,0.0,86.0
Beach Buzzin' Chopper,0.0,86.0
Beethoven,0.0,86.0
Ben 10: Protector of Earth,0.0,86.0
Beowulf: The Game,0.0,86.0
Beta Bloc,0.0,86.0
BioHazard 15th Anniversary Box,0.0,86.0
Bit Boy!!,0.0,86.0
Black Belt,0.0,86.0
Black Belt,0.0,86.0
Black Fire,0.0,86.0
Black Hole Assault,0.0,86.0
Blade,0.0,86.0
Bladestorm: The Hundred Years' War,0.0,86.0
Bladestorm: The Hundred Years' War,0.0,86.0
Bladestorm: The Hundred Years' War,0.0,86.0
Bladestorm: The Hundred Years' War,0.0,86.0
Blaster Master: Enemy Below,0.0,86.0
Blaster Master: Enemy Below,0.0,86.0
Block Breaker Deluxe,0.0,86.0
Blood Omen 2,0.0,86.0
Bloodrayne,0.0,86.0
Bob the Builder: Fix it Fun!,0.0,86.0
Body Count,0.0,86.0
Bomb Jack (Arcade),0.0,86.0
Bomberman: Bakufuu Sentai Bombermen,0.0,86.0
Bombing Bastards,0.0,86.0
Bonanza Brothers,0.0,86.0
Bonanza Brothers,0.0,86.0
Bonanza Brothers,0.0,86.0
Bonanza Brothers,0.0,86.0
Bouncers,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bram Stoker's Dracula,0.0,86.0
Bratz: Forever Diamondz,0.0,86.0
Bravoman,0.0,86.0
Bravoman,0.0,86.0
Bravoman (Arcade),0.0,86.0
Brawl Brothers,0.0,86.0
Bubble Trouble,0.0,86.0
Buffy the Vampire Slayer,0.0,86.0
Bug Blasters: The Exterminators,0.0,86.0
Bulletproof Monk,0.0,86.0
BurgerTime Deluxe,0.0,86.0
BurgerTime Deluxe,0.0,86.0
Busou Shinki: Battle Masters,0.0,86.0
Busou Shinki: Battle Masters Mk. 2,0.0,86.0
Buster Ball,0.0,86.0
Buttobi Hero Crashman,0.0,86.0
Buttobi Hero Crashman,0.0,86.0
Cadillacs and Dinosaurs,0.0,86.0
Captain America and the Avengers,0.0,86.0
Captain America and the Avengers,0.0,86.0
Captain America and the Avengers,0.0,86.0
Captain America and the Avengers,0.0,86.0
Captain America and the Avengers,0.0,86.0
Car Jack Streets,0.0,86.0
Car Jack Streets,0.0,86.0
Carnivores: Dinosaur Hunter,0.0,86.0
Castelo Ra-Tim-Bum,0.0,86.0
Chaos Break,0.0,86.0
Chaos Break,0.0,86.0
Charlie's Angels,0.0,86.0
Charlotte's Web,0.0,86.0
Charlotte's Web,0.0,86.0
Chicago Syndicate,0.0,86.0
City Hunter,0.0,86.0
Coca-Cola Kid,0.0,86.0
Code Lyoko: Quest for Infinity,0.0,86.0
Codename D,0.0,86.0
Codename Kingdoms,0.0,86.0
Combat,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone,0.0,86.0
Comix Zone (Genesis),0.0,86.0
Cosmic Spacehead,0.0,86.0
Cosmic Spacehead,0.0,86.0
Cosmic Spacehead,0.0,86.0
Crack Down,0.0,86.0
Crack Down,0.0,86.0
Crack Down,0.0,86.0
Crackdown 3,0.0,86.0
Crash of the Titans,0.0,86.0
Crash of the Titans,0.0,86.0
Crash of the Titans,0.0,86.0
Crazy Climber (Arcade),0.0,86.0
Cream Stew mo Minagara Iroiro Gochagocha Ittemasu Kedomo... Warai no Tamago L Size: Ohitori sama Nankai demo,0.0,86.0
Crime Spree,0.0,86.0
Cross of the Dutchman,0.0,86.0
Cross Wiber: Cyber Combat Police,0.0,86.0
Crossed Swords,0.0,86.0
Crossed Swords,0.0,86.0
Crossed Swords (CD),0.0,86.0
Crossed Swords II (CD),0.0,86.0
Cubix Robots for Everyone: Showdown,0.0,86.0
Cubix Robots for Everyone: Showdown,0.0,86.0
Cutthroat Island,0.0,86.0
Cutthroat Island,0.0,86.0
Cutthroat Island,0.0,86.0
Cutthroat Island,0.0,86.0
Cyber-Cop,0.0,86.0
CyberVirus,0.0,86.0
Cyborg 009,0.0,86.0
Daemonsgate,0.0,86.0
Daikuugun,0.0,86.0
Danball Senki Boost,0.0,86.0
Dark Angael,0.0,86.0
Dark Mist,0.0,86.0
De-formers,0.0,86.0
De-formers,0.0,86.0
De-formers,0.0,86.0
Dead Island 2,0.0,86.0
Dead Island 2,0.0,86.0
Dead Island 2,0.0,86.0
Dead Phoenix,0.0,86.0
Dead Rising 2: Off The Record,0.0,86.0
Dead Rising 3: Apocalypse Edition,0.0,86.0
Deadly Tide,0.0,86.0
Deflector,0.0,86.0
Destert Strike,0.0,86.0
Devastator,0.0,86.0
Devil May Cry 4,0.0,86.0
Devil May Cry 4 Special Edition,0.0,86.0
Devil's Third,0.0,86.0
Devil's Third,0.0,86.0
Devilish,0.0,86.0
Die by Sword: Limb from Limb,0.0,86.0
Die by the Sword,0.0,86.0
Digger HD,0.0,86.0
Dirty Larry: Renegade Cop,0.0,86.0
Disney Infinity 3.0,0.0,86.0
Disney Infinity 3.0,0.0,86.0
Disney's Lilo & Stitch,0.0,86.0
Disney's Lilo & Stitch,0.0,86.0
Disney's Meet the Robinsons,0.0,86.0
Disney's Meet the Robinsons,0.0,86.0
Disney's Meet The Robinsons,0.0,86.0
Disney's Talespin,0.0,86.0
Disney's Tarzan,0.0,86.0
Disney's Tarzan,0.0,86.0
Disney's Tarzan,0.0,86.0
Disney's Tarzan,0.0,86.0
Disney's The Little Mermaid II,0.0,86.0
Disney/Pixar Collection,0.0,86.0
Donkey Xote,0.0,86.0
Donkey Xote,0.0,86.0
Dora the Explorer: Animal Adventures,0.0,86.0
Doraemon: Nobi Futo to Fukkatsu no Hoshi,0.0,86.0
Doraemon: Nora no Suke no Yabou,0.0,86.0
Double Dragon (CD),0.0,86.0
Double Rivals Attack Pack!,0.0,86.0
Double Super Hero Pack!,0.0,86.0
Downtown Special: Kunio-kun no Jidaigeki Dayo Zenin Shuugou!,0.0,86.0
Downtown Special: Kunio-kun no Jidaigeki Dayo Zenin Shuugou!,0.0,86.0
Dracula the Undead,0.0,86.0
Dragon Master Spell Caster,0.0,86.0
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,0.0,86.0
Dynamite Duke,0.0,86.0
Dynamite Duke,0.0,86.0
Dynasty Warriors,0.0,86.0
Dynasty Warriors 4 Hyper,0.0,86.0
Dynasty Warriors 6,0.0,86.0
Dynasty Warriors 7 - Stage Pack 1,0.0,86.0
Dynasty Warriors 7 - Stage Pack 2,0.0,86.0
Dynasty Warriors 7 - Stage Pack 3,0.0,86.0
Dynasty Warriors 7 - Stage Pack 4,0.0,86.0
Dynasty Warriors 8: Empires,0.0,86.0
Dynasty Warriors BB,0.0,86.0
Dynasty Warriors BB,0.0,86.0
Dynasty Warriors Vol. 2,0.0,86.0
E-SWAT,0.0,86.0
Earnest Evans,0.0,86.0
Earnest Evans,0.0,86.0
Eat Them!,0.0,86.0
Eduardo the Samurai Toaster,0.0,86.0
Eggy,0.0,86.0
Eightman,0.0,86.0
Elevator Action Returns,0.0,86.0
Epyx's Impossible Mission,0.0,86.0
Evasive Space,0.0,86.0
Express Raider,0.0,86.0
F22 Interceptor,0.0,86.0
Factory Panic,0.0,86.0
Fifth Phantom Saga,0.0,86.0
Fight For Life,0.0,86.0
Fighting Force,0.0,86.0
Fighting Force,0.0,86.0
Fighting Run,0.0,86.0
Final Armada,0.0,86.0
Final Armada,0.0,86.0
Final Assault,0.0,86.0
Final Fight 2,0.0,86.0
Final Fight 2,0.0,86.0
Final Fight 3,0.0,86.0
Final Fight 3,0.0,86.0
Final Fight 3,0.0,86.0
Final Fight CD,0.0,86.0
Final Zone II,0.0,86.0
Finding Nemo,0.0,86.0
Finest Hour (Arcade),0.0,86.0
Fly Fu,0.0,86.0
Formula One,0.0,86.0
Frederic: Resurrection of Music,0.0,86.0
Frogger Returns,0.0,86.0
Frogger Returns,0.0,86.0
Frogger Returns,0.0,86.0
From TV Animation One Piece: Niji no Shima Densetsu,0.0,86.0
From TV Animation One Piece: Treasure Wars,0.0,86.0
Fruit Ninja Kinect 2,0.0,86.0
Fullmetal Alchemist: Senaka wo Takuseshi Mono,0.0,86.0
G-Force,0.0,86.0
G-Police,0.0,86.0
G-Police,0.0,86.0
Ganso Jaja Marukun,0.0,86.0
Gauntlet: The Third Encounter,0.0,86.0
Gekibo: Gekisha Boy,0.0,86.0
Gekitou! Crash Gear Turbo,0.0,86.0
Genpei Toumaden (Arcade),0.0,86.0
Ghost Rider,0.0,86.0
GhostSlayer,0.0,86.0
Ghoul Patrol,0.0,86.0
Ghoul Patrol,0.0,86.0
Girlfriends Forever: Magic Skate,0.0,86.0
Gladiator VS,0.0,86.0
Go Diego Go! Great Dinosaur Rescue,0.0,86.0
God Eater,0.0,86.0
God Eater Resurrection,0.0,86.0
God of War HD,0.0,86.0
God of War II HD,0.0,86.0
Godzilla (2014),0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe,0.0,86.0
Golden Axe (Arcade),0.0,86.0
Golden Axe II,0.0,86.0
Golden Axe II,0.0,86.0
Golden Axe II,0.0,86.0
Golden Axe III,0.0,86.0
Golden Axe III,0.0,86.0
Gomola Speed,0.0,86.0
Gordo 106,0.0,86.0
Grabbed by the Ghoulies,0.0,86.0
Gravitronix,0.0,86.0
Grid Runner,0.0,86.0
Grid Runner,0.0,86.0
Grill-Off with Ultra Hand!,0.0,86.0
Gun Showdown,0.0,86.0
Hany on the Road,0.0,86.0
Haunting Starring Polterguy,0.0,86.0
Heavy Nova,0.0,86.0
Hei$t,0.0,86.0
Hei$t,0.0,86.0
Hei$t,0.0,86.0
Heisei Tensai Bakabon,0.0,86.0
Heisei Tensai Bakabon,0.0,86.0
Hello Kitty to Issho: Block Crash V,0.0,86.0
High Seas Havoc,0.0,86.0
Highlander,0.0,86.0
Highlander,0.0,86.0
Highlander,0.0,86.0
Highlander,0.0,86.0
Horizon,0.0,86.0
Hydra,0.0,86.0
Hyperdrome,0.0,86.0
I Kill Zombies,0.0,86.0
I've Got to Run!,0.0,86.0
Ice Cream Surfer,0.0,86.0
Ikki Tousen: Xross Impact,0.0,86.0
Indiana Jones and the Last Crusade: The Action Game,0.0,86.0
inSane,0.0,86.0
inSane,0.0,86.0
Insect War,0.0,86.0
Interstate '82,0.0,86.0
Interstate '76,0.0,86.0
Ishido: The Way of Stones,0.0,86.0
Ixion Saga,0.0,86.0
Jack Bros.,0.0,86.0
James Cameron's Avatar: The Game,0.0,86.0
Jigoku Meguri,0.0,86.0
Jigoku Meguri,0.0,86.0
Jurassic Park: The Game,0.0,86.0
Jurassic Park: The Game,0.0,86.0
Kamen Rider: SummonRide,0.0,86.0
Kamen Rider: SummonRide,0.0,86.0
Kat Burglar,0.0,86.0
Kattobi! Takuhai-Kun,0.0,86.0
Kenka Bancho: Badass Rumble,0.0,86.0
Kiki Kai Kai,0.0,86.0
Kiki Kai Kai,0.0,86.0
Kikou Heidan J-Phoenix +,0.0,86.0
King of the Monsters,0.0,86.0
King of the Monsters,0.0,86.0
King of the Monsters,0.0,86.0
King of the Monsters,0.0,86.0
King of the Monsters 2,0.0,86.0
King of the Monsters 2,0.0,86.0
King of the Monsters 2,0.0,86.0
King of the Monsters 2,0.0,86.0
King of the Monsters 2 (CD),0.0,86.0
Kirby's Block Ball,0.0,86.0
Konami Double Pack: Metal Gear Solid Portable Ops / Silent Hill Origins,0.0,86.0
Konjiki no Gashbell!! Yuujou no Tag Battle Full Power,0.0,86.0
Kung Food,0.0,86.0
Kung Fu Funk: Everybody is Kung Fu Fighting!,0.0,86.0
Kung Fu Panda 2,0.0,86.0
Lara Croft and the Temple of Osiris,0.0,86.0
Last Battle,0.0,86.0
Last Battle,0.0,86.0
Last Flight,0.0,86.0
Last Ninja 3,0.0,86.0
Legacy of Kain: Soul Reaver,0.0,86.0
Legend of Kunoichi,0.0,86.0
Legendary Axe II,0.0,86.0
LEGO Alpha Team,0.0,86.0
LEGO Alpha Team,0.0,86.0
LEGO Batman: The Video Game,0.0,86.0
LEGO Batman: The Video Game,0.0,86.0
LEGO Harry Potter: Years 5-7,0.0,86.0
LEGO Marvel Super Heroes 2,0.0,86.0
LEGO Pirates of the Caribbean: The Video Game,0.0,86.0
LEGO Star Wars II: The Original Trilogy,0.0,86.0
LEGO Star Wars III: The Clone Wars (PSP),0.0,86.0
LEGO Star Wars: The Complete Saga,0.0,86.0
LEGO Star Wars: The Complete Saga,0.0,86.0
LEGO Star Wars: The Complete Saga,0.0,86.0
Line Attack Heroes,0.0,86.0
Little Nicky,0.0,86.0
Madouou Granzort,0.0,86.0
Mafia II: The Betrayal of Jimmy,0.0,86.0
Magician Lord,0.0,86.0
Magician Lord,0.0,86.0
Magician Lord,0.0,86.0
Magician Lord (CD),0.0,86.0
Magician Lord (PSP),0.0,86.0
Mahou no Shoujo: Silky Lip,0.0,86.0
Mai-Hime Bakuretsu! Fuuka Gakuen Gekitoushi?!,0.0,86.0
Mai-Hime Senretsu! Shin Fuuka Gakuen Gekitoushi!!,0.0,86.0
Major League Eating: The Game,0.0,86.0
Marvel Land (Arcade),0.0,86.0
Marvin Strikes Back!,0.0,86.0
Matrix: Path Of Neo,0.0,86.0
Maze,0.0,86.0
Meltdown,0.0,86.0
Mesmerize: Distort,0.0,86.0
Mesmerize: Trace,0.0,86.0
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,0.0,86.0
Metal Gear Solid: Portable Ops,0.0,86.0
Metal Gear Solid: Portable Ops Plus,0.0,86.0
Metal Gear: Ghost Babel,0.0,86.0
Midnight Mutants,0.0,86.0
Mind Quiz,0.0,86.0
Mission: Impossible,0.0,86.0
Mission: Impossible,0.0,86.0
Mizubaku Daibouken,0.0,86.0
Mobile Suit Gundam: Senshitachi no Kiseki,0.0,86.0
Momotarou Katsugeki,0.0,86.0
Monster Hunter: World,0.0,86.0
Monster Rancher Explorer,0.0,86.0
Murphy da yo Zenin Shuugou,0.0,86.0
Musou Orochi Z,0.0,86.0
Mutation Nation,0.0,86.0
Mutation Nation (CD),0.0,86.0
Marchen Maze,0.0,86.0
Marchen Maze (Arcade),0.0,86.0
Nano Diver,0.0,86.0
Naruto: Rise of a Ninja,0.0,86.0
Naughty Bear Gold Edition,0.0,86.0
Naughty Bear Gold Edition,0.0,86.0
Nazo no Murasame-Jou,0.0,86.0
Neo Aquarium 2: Ace of Seafood,0.0,86.0
Neo Aquarium 2: Ace of Seafood,0.0,86.0
Night Creatures,0.0,86.0
Night Watch,0.0,86.0
Nights of Azure 2,0.0,86.0
Niki: Rock 'N' Ball,0.0,86.0
Ninja Combat,0.0,86.0
Ninja Combat,0.0,86.0
Ninja Combat (CD),0.0,86.0
Ninja Gaiden (Arcade),0.0,86.0
Ninja Jaja Marukun: Onigiri Ninpouchou Gold,0.0,86.0
Ninja Spirit,0.0,86.0
Ninja Spirit,0.0,86.0
Ninja UP!,0.0,86.0
Ninjabread Man,0.0,86.0
Ninjabread Man,0.0,86.0
Nintama Rantarou 64 Game Gallery,0.0,86.0
Noitu Love 2,0.0,86.0
Norse by Norsewest: The Return of The Lost Vikings,0.0,86.0
Nosgoth,0.0,86.0
One,0.0,86.0
One,0.0,86.0
Onimusha 3: Demon Siege,0.0,86.0
Ooedo Senryoubako,0.0,86.0
Orbit,0.0,86.0
Overlord: Fellowship of Evil,0.0,86.0
Overlord: Fellowship of Evil,0.0,86.0
Overlord: Fellowship of Evil,0.0,86.0
Overturn,0.0,86.0
PAIN: Amusement Park,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Paperboy,0.0,86.0
Phoenix 3,0.0,86.0
Pirates of the Caribbean: At World's End,0.0,86.0
Pirates of the Caribbean: At World's End,0.0,86.0
Pirates: The Key of Dreams,0.0,86.0
Plain Sight,0.0,86.0
Plain Sight,0.0,86.0
Planet of the Apes,0.0,86.0
Planet of the Apes,0.0,86.0
Planet of the Apes,0.0,86.0
PlayStation All-Stars Island,0.0,86.0
PlayStation All-Stars Island,0.0,86.0
Plenty of Fishies,0.0,86.0
Power Factor,0.0,86.0
Power Rangers: Super Legends,0.0,86.0
Power Rangers: Time Force,0.0,86.0
Power Rangers: Time Force,0.0,86.0
Power Stone Collection,0.0,86.0
Prince of Persia Trilogy,0.0,86.0
Prince of Persia Trilogy,0.0,86.0
Prince of Persia Trilogy,0.0,86.0
Prince of Persia: Rival Swords,0.0,86.0
Prince of Persia: The Forgotten Sands,0.0,86.0
Prince of Persia: The Forgotten Sands,0.0,86.0
Prince of Persia: The Sands of Time HD,0.0,86.0
Prince of Persia: The Sands of Time HD,0.0,86.0
Prince of Persia: The Two Thrones HD,0.0,86.0
Prince of Persia: The Two Thrones HD,0.0,86.0
Prince of Persia: Warrior Within HD,0.0,86.0
Prince of Persia: Warrior Within HD,0.0,86.0
Psychic World,0.0,86.0
Psychic World,0.0,86.0
Pure Evil 2-Pack,0.0,86.0
Radical Rex,0.0,86.0
Radical Rex,0.0,86.0
Rampage 2: Universal Tour,0.0,86.0
Ranma 1/2,0.0,86.0
Rastan Saga,0.0,86.0
Rastan Saga II,0.0,86.0
Rastan Saga II,0.0,86.0
RDF Global Conflict,0.0,86.0
Rengoku II: The Stairway to H.E.A.V.E.N.,0.0,86.0
Rengoku: The Tower of Purgatory,0.0,86.0
Rent A Hero No.1,0.0,86.0
Rescue Heroes: Fire Frenzy,0.0,86.0
Resident Evil,0.0,86.0
Resident Evil (Remake),0.0,86.0
Resident Evil 2,0.0,86.0
Resident Evil 3: Nemesis,0.0,86.0
Resident Evil 5,0.0,86.0
Resident Evil 5: Desperate Escape,0.0,86.0
Resident Evil 5: Desperate Escape,0.0,86.0
Resident Evil 5: Gold Edition,0.0,86.0
Resident Evil 5: Lost in Nightmares,0.0,86.0
Resident Evil 5: Lost in Nightmares,0.0,86.0
Resident Evil: 10th Anniversary Collection,0.0,86.0
Resident Evil: Code Veronica X HD,0.0,86.0
Revenge of the Ninja,0.0,86.0
Rhyme Rider Kerorican,0.0,86.0
Ricochet HD,0.0,86.0
Riot Zone,0.0,86.0
Riot Zone,0.0,86.0
Rival Knights,0.0,86.0
Rival Turf!,0.0,86.0
Robo Army,0.0,86.0
Robo Army (CD),0.0,86.0
Robo-Squash,0.0,86.0
Robokill: Titan Prime,0.0,86.0
Robots,0.0,86.0
Robots,0.0,86.0
Rock & Roll Climber,0.0,86.0
Root Beer Tapper,0.0,86.0
Rugrats in Paris: The Movie,0.0,86.0
Rugrats in Paris: The Movie,0.0,86.0
Running Battle,0.0,86.0
S.I.M.I.S.,0.0,86.0
S.T.U.N. Runner,0.0,86.0
Saban's Power Rangers: Lightspeed Rescue,0.0,86.0
Saban's Power Rangers: Lightspeed Rescue,0.0,86.0
Saint Seiya: Typing Ryu Sei Ken,0.0,86.0
Salary Man Champ: Tatakau Salary Man,0.0,86.0
Salary Man Champ: Tatakau Salary Man,0.0,86.0
Samurai Warriors 2,0.0,86.0
Samurai Warriors 4-II,0.0,86.0
Samurai Warriors: State of War,0.0,86.0
Samurai-Ghost,0.0,86.0
Samurai-Ghost,0.0,86.0
Saru! Get You! SaruSaru Daisakusen,0.0,86.0
Scrapyard Dog,0.0,86.0
Scrapyard Dog,0.0,86.0
SD Gundam: Winner's History,0.0,86.0
Seal of the Pharaoh,0.0,86.0
seaQuest DSV,0.0,86.0
seaQuest DSV,0.0,86.0
seaQuest DSV,0.0,86.0
Seicross,0.0,86.0
Seicross,0.0,86.0
Sengoku 3,0.0,86.0
Sengoku Basara: Battle Heroes,0.0,86.0
Sengoku Denshou,0.0,86.0
Sengoku Musou 2 with Moushouden,0.0,86.0
Sentinel,0.0,86.0
Sentinel,0.0,86.0
Shadow of the Beast II,0.0,86.0
Shadow of the Beast II,0.0,86.0
Sheep Defense,0.0,86.0
Shellshock,0.0,86.0
Shellshock,0.0,86.0
Shin Sangoku Musou 4 Special,0.0,86.0
Shinobi (Arcade),0.0,86.0
Shinobi III: Return of the Ninja Master,0.0,86.0
Shinobi III: Return of the Ninja Master,0.0,86.0
Shinobi III: Return of the Ninja Master,0.0,86.0
Shinobi Legions,0.0,86.0
Shinobido: Tales of the Ninja,0.0,86.0
Shinrei Jusatsushi Taromaru,0.0,86.0
Shrek Goes Fourth,0.0,86.0
Shrek Goes Fourth,0.0,86.0
Silent Hill: Origins,0.0,86.0
Silent Hills,0.0,86.0
Simple 2500 Series Portable!! Vol. 13: The Akuma Hunters - Exorsister,0.0,86.0
Sitio do Picapau Amarelo,0.0,86.0
Slam Bolt Scrappers,0.0,86.0
SlashDash,0.0,86.0
Slider,0.0,86.0
Slime World,0.0,86.0
Slopestyle,0.0,86.0
Snakeball,0.0,86.0
Soaper Coaster,0.0,86.0
Somer Assault,0.0,86.0
Soon Shine,0.0,86.0
Soukyuu no Fafner,0.0,86.0
Space Shuttle,0.0,86.0
Space Shuttle,0.0,86.0
Spankys Quest,0.0,86.0
Spider-Man & Venom: Maximum Carnage,0.0,86.0
Spider-Man & Venom: Maximum Carnage,0.0,86.0
Spider-Man and Venom: Separation Anxiety,0.0,86.0
Spider-Man and Venom: Separation Anxiety,0.0,86.0
Spider-Man and Venom: Separation Anxiety,0.0,86.0
Spider-Man: The Movie,0.0,86.0
SPIKEY WALLS,0.0,86.0
Splatterhouse,0.0,86.0
Splatterhouse,0.0,86.0
Splatterhouse,0.0,86.0
Splatterhouse 2,0.0,86.0
Splatterhouse 2,0.0,86.0
SpongeBob SquarePants: Legend of the Lost Spatula,0.0,86.0
Spy Muppets: License to Croak,0.0,86.0
Star Trek: Generations: Beyond the Nexus,0.0,86.0
Star Wars The Clone Wars: Republic Heroes,0.0,86.0
Star Wars: Shadows of the Empire,0.0,86.0
Star Wars: The Force Unleashed,0.0,86.0
Star Wars: The Force Unleashed - Hoth Mission Pack,0.0,86.0
Star Wars: The Force Unleashed - Hoth Mission Pack,0.0,86.0
Star Wars: The Force Unleashed - Jedi Temple Mission Pack,0.0,86.0
Star Wars: The Force Unleashed - Jedi Temple Mission Pack,0.0,86.0
